"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","GDP","TOT","MLN_USD","A","2002",4522476.428,
"CHN","GDP","TOT","MLN_USD","A","2003",5074658.797,
"CHN","GDP","TOT","MLN_USD","A","2004",5737895.201,
"CHN","GDP","TOT","MLN_USD","A","2005",6592135.857,
"CHN","GDP","TOT","MLN_USD","A","2006",7660000.527,
"CHN","GDP","TOT","MLN_USD","A","2007",8986556.087,
"CHN","GDP","TOT","MLN_USD","A","2008",10042809.899,
"CHN","GDP","TOT","MLN_USD","A","2009",11057124.917,
"CHN","GDP","TOT","MLN_USD","A","2010",12380166.279,
"CHN","GDP","TOT","MLN_USD","A","2011",13844365.747,
"CHN","GDP","TOT","MLN_USD","A","2012",15124539.502,
"CHN","GDP","TOT","MLN_USD","A","2013",16185062.522,
"CHN","GDP","TOT","MLN_USD","A","2014",17121277.096,
"CHN","GDP","TOT","MLN_USD","A","2015",17796747.039,
"CHN","GDP","TOT","MLN_USD","A","2016",18712097.153,
"CHN","GDP","TOT","MLN_USD","A","2017",19887035.113,
"CHN","GDP","TOT","MLN_USD","A","2018",21736534.82,
"CHN","GDP","TOT","MLN_USD","A","2019",23441904.021,
"CHN","GDP","TOT","MLN_USD","A","2020",24255795.538,
"CHN","GDP","TOT","MLN_USD","A","2021",27312555.458,
"CHN","GDP","TOT","USD_CAP","A","1970",102.947639,
"CHN","GDP","TOT","USD_CAP","A","1971",112.779789,
"CHN","GDP","TOT","USD_CAP","A","1972",119.427375,
"CHN","GDP","TOT","USD_CAP","A","1973",132.668593,
"CHN","GDP","TOT","USD_CAP","A","1974",145.300179,
"CHN","GDP","TOT","USD_CAP","A","1975",169.662804,
"CHN","GDP","TOT","USD_CAP","A","1976",173.768556,
"CHN","GDP","TOT","USD_CAP","A","1977",195.920075,
"CHN","GDP","TOT","USD_CAP","A","1978",231.033361,
"CHN","GDP","TOT","USD_CAP","A","1979",265.657385,
"CHN","GDP","TOT","USD_CAP","A","1980",308.661929,
"CHN","GDP","TOT","USD_CAP","A","1981",350.287848,
"CHN","GDP","TOT","USD_CAP","A","1982",399.162311,
"CHN","GDP","TOT","USD_CAP","A","1983",453.425806,
"CHN","GDP","TOT","USD_CAP","A","1984",534.161529,
"CHN","GDP","TOT","USD_CAP","A","1985",616.242094,
"CHN","GDP","TOT","USD_CAP","A","1986",674.360382,
"CHN","GDP","TOT","USD_CAP","A","1987",758.937825,
"CHN","GDP","TOT","USD_CAP","A","1988",860.294365,
"CHN","GDP","TOT","USD_CAP","A","1989",917.762612,
"CHN","GDP","TOT","USD_CAP","A","1990",974.429258,
"CHN","GDP","TOT","USD_CAP","A","1991",1086.530756,
"CHN","GDP","TOT","USD_CAP","A","1992",1254.764538,
"CHN","GDP","TOT","USD_CAP","A","1993",1446.231016,
"CHN","GDP","TOT","USD_CAP","A","1994",1651.11518,
"CHN","GDP","TOT","USD_CAP","A","1995",1850.763485,
"CHN","GDP","TOT","USD_CAP","A","1996",2050.191538,
"CHN","GDP","TOT","USD_CAP","A","1997",2255.387151,
"CHN","GDP","TOT","USD_CAP","A","1998",2437.344683,
"CHN","GDP","TOT","USD_CAP","A","1999",2639.381556,
"CHN","GDP","TOT","USD_CAP","A","2000",2906.227762,
"CHN","GDP","TOT","USD_CAP","A","2001",3197.118495,
"CHN","GDP","TOT","USD_CAP","A","2002",3520.724645,
"CHN","GDP","TOT","USD_CAP","A","2003",3926.933843,
"CHN","GDP","TOT","USD_CAP","A","2004",4414.173002,
"CHN","GDP","TOT","USD_CAP","A","2005",5041.555154,
"CHN","GDP","TOT","USD_CAP","A","2006",5827.399829,
"CHN","GDP","TOT","USD_CAP","A","2007",6801.350262,
"CHN","GDP","TOT","USD_CAP","A","2008",7562.242963,
"CHN","GDP","TOT","USD_CAP","A","2009",8285.593793,
"CHN","GDP","TOT","USD_CAP","A","2010",9232.660118,
"CHN","GDP","TOT","USD_CAP","A","2011",10261.470654,
"CHN","GDP","TOT","USD_CAP","A","2012",11127.3668,
"CHN","GDP","TOT","USD_CAP","A","2013",11837.589428,
"CHN","GDP","TOT","USD_CAP","A","2014",12438.630325,
"CHN","GDP","TOT","USD_CAP","A","2015",12865.800384,
"CHN","GDP","TOT","USD_CAP","A","2016",13439.508987,
"CHN","GDP","TOT","USD_CAP","A","2017",14203.909059,
"CHN","GDP","TOT","USD_CAP","A","2018",15466.329982,
"CHN","GDP","TOT","USD_CAP","A","2019",16624.520609,
"CHN","GDP","TOT","USD_CAP","A","2020",17176.865661,
"CHN","GDP","TOT","USD_CAP","A","2021",19334.953602,
"COL","GDP","TOT","MLN_USD","A","1975",33205.665,"E"
"COL","GDP","TOT","MLN_USD","A","1976",36659.912,"E"
"COL","GDP","TOT","MLN_USD","A","1977",40569.6,"E"
"COL","GDP","TOT","MLN_USD","A","1978",47117.338,"E"
"COL","GDP","TOT","MLN_USD","A","1979",53797.652,"E"
"COL","GDP","TOT","MLN_USD","A","1980",61095.046,"E"
"COL","GDP","TOT","MLN_USD","A","1981",68528.285,"E"
"COL","GDP","TOT","MLN_USD","A","1982",73582.395,"E"
"COL","GDP","TOT","MLN_USD","A","1983",77772.817,"E"
"COL","GDP","TOT","MLN_USD","A","1984",83008.015,"E"
"COL","GDP","TOT","MLN_USD","A","1985",88220.892,"E"
"COL","GDP","TOT","MLN_USD","A","1986",95189.785,"E"
"COL","GDP","TOT","MLN_USD","A","1987",103009.869,"E"
"COL","GDP","TOT","MLN_USD","A","1988",111458.759,"E"
"COL","GDP","TOT","MLN_USD","A","1989",119941.139,"E"
"COL","GDP","TOT","MLN_USD","A","1990",165518.19,"E"
"COL","GDP","TOT","MLN_USD","A","1991",175888.407,"E"
"COL","GDP","TOT","MLN_USD","A","1992",187674.793,"E"
"COL","GDP","TOT","MLN_USD","A","1993",203125.828,"E"
"COL","GDP","TOT","MLN_USD","A","1994",219097.574,"E"
"COL","GDP","TOT","MLN_USD","A","1995",235604.405,"E"
"COL","GDP","TOT","MLN_USD","A","1996",243728.279,"E"
"COL","GDP","TOT","MLN_USD","A","1997",255851.335,"E"
"COL","GDP","TOT","MLN_USD","A","1998",260294.469,"E"
"COL","GDP","TOT","MLN_USD","A","1999",250260.312,"E"
"COL","GDP","TOT","MLN_USD","A","2000",262505.613,"E"
"COL","GDP","TOT","MLN_USD","A","2001",272923.486,"E"
"COL","GDP","TOT","MLN_USD","A","2002",284117.115,"E"
"COL","GDP","TOT","MLN_USD","A","2003",301077.682,"E"
"COL","GDP","TOT","MLN_USD","A","2004",325646.983,"E"
"COL","GDP","TOT","MLN_USD","A","2005",351665.953,
"COL","GDP","TOT","MLN_USD","A","2006",386866.635,
"COL","GDP","TOT","MLN_USD","A","2007",424094.282,
"COL","GDP","TOT","MLN_USD","A","2008",446420.184,
"COL","GDP","TOT","MLN_USD","A","2009",454401.715,
"COL","GDP","TOT","MLN_USD","A","2010",480532.035,
"COL","GDP","TOT","MLN_USD","A","2011",524596.546,
"COL","GDP","TOT","MLN_USD","A","2012",548251.361,
"COL","GDP","TOT","MLN_USD","A","2013",585888.316,
"COL","GDP","TOT","MLN_USD","A","2014",618792.732,
"COL","GDP","TOT","MLN_USD","A","2015",624119.465,
"COL","GDP","TOT","MLN_USD","A","2016",665398.39,
"COL","GDP","TOT","MLN_USD","A","2017",693117.075,
"COL","GDP","TOT","MLN_USD","A","2018",747103.675,
"COL","GDP","TOT","MLN_USD","A","2019",796590.015,
"COL","GDP","TOT","MLN_USD","A","2020",769962.766,"P"
"COL","GDP","TOT","MLN_USD","A","2021",869840.596,"E"
"COL","GDP","TOT","USD_CAP","A","1985",3027.615083,"E"
"COL","GDP","TOT","USD_CAP","A","1986",3200.509326,"E"
"COL","GDP","TOT","USD_CAP","A","1987",3392.548012,"E"
"COL","GDP","TOT","USD_CAP","A","1988",3595.731969,"E"
"COL","GDP","TOT","USD_CAP","A","1989",3790.734674,"E"
"COL","GDP","TOT","USD_CAP","A","1990",5126.493455,"E"
"COL","GDP","TOT","USD_CAP","A","1991",5338.114425,"E"
"COL","GDP","TOT","USD_CAP","A","1992",5585.122998,"E"
"COL","GDP","TOT","USD_CAP","A","1993",5930.380472,"E"
"COL","GDP","TOT","USD_CAP","A","1994",6284.421448,"E"
"COL","GDP","TOT","USD_CAP","A","1995",6646.387322,"E"
"COL","GDP","TOT","USD_CAP","A","1996",6767.940573,"E"
"COL","GDP","TOT","USD_CAP","A","1997",7000.196798,"E"
"COL","GDP","TOT","USD_CAP","A","1998",7022.024884,"E"
"COL","GDP","TOT","USD_CAP","A","1999",6658.492888,"E"
"COL","GDP","TOT","USD_CAP","A","2000",6886.405819,"E"
"COL","GDP","TOT","USD_CAP","A","2001",7068.835584,"E"
"COL","GDP","TOT","USD_CAP","A","2002",7265.177903,"E"
"COL","GDP","TOT","USD_CAP","A","2003",7604.164565,"E"
"COL","GDP","TOT","USD_CAP","A","2004",8127.579576,"E"
"COL","GDP","TOT","USD_CAP","A","2005",8676.107355,
"COL","GDP","TOT","USD_CAP","A","2006",9433.241822,
"COL","GDP","TOT","USD_CAP","A","2007",10228.188007,
"COL","GDP","TOT","USD_CAP","A","2008",10651.506633,
"COL","GDP","TOT","USD_CAP","A","2009",10720.914286,
"COL","GDP","TOT","USD_CAP","A","2010",11206.221832,
"COL","GDP","TOT","USD_CAP","A","2011",12108.234854,
"COL","GDP","TOT","USD_CAP","A","2012",12530.807654,
"COL","GDP","TOT","USD_CAP","A","2013",13266.002148,
"COL","GDP","TOT","USD_CAP","A","2014",13777.241959,
"COL","GDP","TOT","USD_CAP","A","2015",13762.750912,
"COL","GDP","TOT","USD_CAP","A","2016",14514.224389,
"COL","GDP","TOT","USD_CAP","A","2017",14930.865719,
"COL","GDP","TOT","USD_CAP","A","2018",15814.696386,
"COL","GDP","TOT","USD_CAP","A","2019",16484.762795,
"COL","GDP","TOT","USD_CAP","A","2020",15630.279852,"P"
"COL","GDP","TOT","USD_CAP","A","2021",17417.234054,"E"
"EST","GDP","TOT","MLN_USD","A","1993",8683.567,"E"
"EST","GDP","TOT","MLN_USD","A","1994",8723.332,"E"
"EST","GDP","TOT","MLN_USD","A","1995",9309.409,
"EST","GDP","TOT","MLN_USD","A","1996",9755.854,
"EST","GDP","TOT","MLN_USD","A","1997",11167.404,
"EST","GDP","TOT","MLN_USD","A","1998",11714.097,
"EST","GDP","TOT","MLN_USD","A","1999",11694.818,
"EST","GDP","TOT","MLN_USD","A","2000",13163.947,
"EST","GDP","TOT","MLN_USD","A","2001",14320.132,
"EST","GDP","TOT","MLN_USD","A","2002",16087.747,
"EST","GDP","TOT","MLN_USD","A","2003",18001.981,
"EST","GDP","TOT","MLN_USD","A","2004",19806.609,
"EST","GDP","TOT","MLN_USD","A","2005",22536.556,
"EST","GDP","TOT","MLN_USD","A","2006",26052.778,
"EST","GDP","TOT","MLN_USD","A","2007",29760.437,
"EST","GDP","TOT","MLN_USD","A","2008",30488.762,
"EST","GDP","TOT","MLN_USD","A","2009",27328.306,
"EST","GDP","TOT","MLN_USD","A","2010",28784.31,
"EST","GDP","TOT","MLN_USD","A","2011",32598.245,
"EST","GDP","TOT","MLN_USD","A","2012",34384.891,
"EST","GDP","TOT","MLN_USD","A","2013",36198.154,
"EST","GDP","TOT","MLN_USD","A","2014",38050.086,
"EST","GDP","TOT","MLN_USD","A","2015",38378.235,
"EST","GDP","TOT","MLN_USD","A","2016",41201.029,
"EST","GDP","TOT","MLN_USD","A","2017",44556.482,
"EST","GDP","TOT","MLN_USD","A","2018",48133.366,
"EST","GDP","TOT","MLN_USD","A","2019",51758.554,
"EST","GDP","TOT","MLN_USD","A","2020",52438.777,
"EST","GDP","TOT","MLN_USD","A","2021",57864.708,
"EST","GDP","TOT","MLN_USD","A","2022",63555.067,
"EST","GDP","TOT","USD_CAP","A","1993",5745.760245,"E"
"EST","GDP","TOT","USD_CAP","A","1994",5906.11504,"E"
"EST","GDP","TOT","USD_CAP","A","1995",6428.705843,
"EST","GDP","TOT","USD_CAP","A","1996",6845.25294,
"EST","GDP","TOT","USD_CAP","A","1997",7942.676789,
"EST","GDP","TOT","USD_CAP","A","1998",8408.654726,
"EST","GDP","TOT","USD_CAP","A","1999",8479.421302,
"EST","GDP","TOT","USD_CAP","A","2000",9394.096157,
"EST","GDP","TOT","USD_CAP","A","2001",10282.280196,
"EST","GDP","TOT","USD_CAP","A","2002",11628.295949,
"EST","GDP","TOT","USD_CAP","A","2003",13090.446043,
"EST","GDP","TOT","USD_CAP","A","2004",14496.5298,
"EST","GDP","TOT","USD_CAP","A","2005",16584.411085,
"EST","GDP","TOT","USD_CAP","A","2006",19288.35304,
"EST","GDP","TOT","USD_CAP","A","2007",22161.320259,
"EST","GDP","TOT","USD_CAP","A","2008",22780.0071,
"EST","GDP","TOT","USD_CAP","A","2009",20459.913173,
"EST","GDP","TOT","USD_CAP","A","2010",21588.7722,
"EST","GDP","TOT","USD_CAP","A","2011",24515.48857,
"EST","GDP","TOT","USD_CAP","A","2012",25946.944889,
"EST","GDP","TOT","USD_CAP","A","2013",27418.689637,
"EST","GDP","TOT","USD_CAP","A","2014",28917.833656,
"EST","GDP","TOT","USD_CAP","A","2015",29222.748082,
"EST","GDP","TOT","USD_CAP","A","2016",31310.152103,
"EST","GDP","TOT","USD_CAP","A","2017",33867.803542,
"EST","GDP","TOT","USD_CAP","A","2018",36488.637421,
"EST","GDP","TOT","USD_CAP","A","2019",39068.367072,
"EST","GDP","TOT","USD_CAP","A","2020",39460.614767,
"EST","GDP","TOT","USD_CAP","A","2021",43505.074864,
"EST","GDP","TOT","USD_CAP","A","2022",47721.323033,
"IND","GDP","TOT","MLN_USD","A","1970",152694.934,"E"
"IND","GDP","TOT","MLN_USD","A","1971",163071.097,"E"
"IND","GDP","TOT","MLN_USD","A","1972",169179.026,"E"
"IND","GDP","TOT","MLN_USD","A","1973",184330.693,"E"
"IND","GDP","TOT","MLN_USD","A","1974",203299.58,"E"
"IND","GDP","TOT","MLN_USD","A","1975",242455.185,"E"
"IND","GDP","TOT","MLN_USD","A","1976",260052.606,"E"
"IND","GDP","TOT","MLN_USD","A","1977",296249.08,"E"
"IND","GDP","TOT","MLN_USD","A","1978",335200.411,"E"
"IND","GDP","TOT","MLN_USD","A","1979",343995.471,"E"
"IND","GDP","TOT","MLN_USD","A","1980",400332.653,"E"
"IND","GDP","TOT","MLN_USD","A","1981",464532.833,"E"
"IND","GDP","TOT","MLN_USD","A","1982",510376.099,"E"
"IND","GDP","TOT","MLN_USD","A","1983",569024.261,"E"
"IND","GDP","TOT","MLN_USD","A","1984",612078.335,"E"
"IND","GDP","TOT","MLN_USD","A","1985",664612.438,"E"
"IND","GDP","TOT","MLN_USD","A","1986",710382.004,"E"
"IND","GDP","TOT","MLN_USD","A","1987",756811.769,"E"
"IND","GDP","TOT","MLN_USD","A","1988",858942.254,"E"
"IND","GDP","TOT","MLN_USD","A","1989",945702.666,"E"
"IND","GDP","TOT","MLN_USD","A","1990",1034252.539,"E"
"IND","GDP","TOT","MLN_USD","A","1991",1080528.438,"E"
"IND","GDP","TOT","MLN_USD","A","1992",1165741.56,"E"
"IND","GDP","TOT","MLN_USD","A","1993",1250068.106,"E"
"IND","GDP","TOT","MLN_USD","A","1994",1361780.991,"E"
"IND","GDP","TOT","MLN_USD","A","1995",1495647.088,"E"
"IND","GDP","TOT","MLN_USD","A","1996",1638013.035,"E"
"IND","GDP","TOT","MLN_USD","A","1997",1733739.966,"E"
"IND","GDP","TOT","MLN_USD","A","1998",1861682.288,"E"
"IND","GDP","TOT","MLN_USD","A","1999",2054918.312,"E"
"IND","GDP","TOT","MLN_USD","A","2000",2182190.876,"E"
"IND","GDP","TOT","MLN_USD","A","2001",2338994.39,"E"
"IND","GDP","TOT","MLN_USD","A","2002",2465809.82,"E"
"IND","GDP","TOT","MLN_USD","A","2003",2712122.354,"E"
"IND","GDP","TOT","MLN_USD","A","2004",3005573.457,"E"
"IND","GDP","TOT","MLN_USD","A","2005",3343217.019,"E"
"IND","GDP","TOT","MLN_USD","A","2006",3696921.384,"E"
"IND","GDP","TOT","MLN_USD","A","2007",4122654.665,"E"
"IND","GDP","TOT","MLN_USD","A","2008",4344051.884,"E"
"IND","GDP","TOT","MLN_USD","A","2009",4699354.982,"E"
"IND","GDP","TOT","MLN_USD","A","2010",5170609.612,"E"
"IND","GDP","TOT","MLN_USD","A","2011",5618380.736,
"IND","GDP","TOT","MLN_USD","A","2012",6153155.414,
"IND","GDP","TOT","MLN_USD","A","2013",6477517.562,
"IND","GDP","TOT","MLN_USD","A","2014",6781021.981,
"IND","GDP","TOT","MLN_USD","A","2015",7159798.323,
"IND","GDP","TOT","MLN_USD","A","2016",7735001.686,
"IND","GDP","TOT","MLN_USD","A","2017",8276934.252,
"IND","GDP","TOT","MLN_USD","A","2018",9015546.032,
"IND","GDP","TOT","MLN_USD","A","2019",9657283.711,
"IND","GDP","TOT","USD_CAP","A","2004",2739.533445,"E"
"IND","GDP","TOT","USD_CAP","A","2005",3000.451298,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3270.577904,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3595.935021,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3736.5116,"E"
"IND","GDP","TOT","USD_CAP","A","2009",3986.846641,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4296.234885,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4605.230111,
"IND","GDP","TOT","USD_CAP","A","2012",4982.312076,
"IND","GDP","TOT","USD_CAP","A","2013",5177.871752,
"IND","GDP","TOT","USD_CAP","A","2014",5352.029977,
"IND","GDP","TOT","USD_CAP","A","2015",5580.513112,
"IND","GDP","TOT","USD_CAP","A","2016",5954.581745,
"IND","GDP","TOT","USD_CAP","A","2017",6299.036721,
"IND","GDP","TOT","USD_CAP","A","2018",6793.930695,
"IND","GDP","TOT","USD_CAP","A","2019",7201.553849,
"IDN","GDP","TOT","MLN_USD","A","1993",881284.412,"E"
"IDN","GDP","TOT","MLN_USD","A","1994",967970.864,"E"
"IDN","GDP","TOT","MLN_USD","A","1995",1069504.256,"E"
"IDN","GDP","TOT","MLN_USD","A","1996",1174233.357,"E"
"IDN","GDP","TOT","MLN_USD","A","1997",1250620.625,"E"
"IDN","GDP","TOT","MLN_USD","A","1998",1098684.085,"E"
"IDN","GDP","TOT","MLN_USD","A","1999",1122981.686,"E"
"IDN","GDP","TOT","MLN_USD","A","2000",1096681.028,"E"
"IDN","GDP","TOT","MLN_USD","A","2001",1162246.151,"E"
"IDN","GDP","TOT","MLN_USD","A","2002",1233470.135,"E"
"IDN","GDP","TOT","MLN_USD","A","2003",1317942.04,"E"
"IDN","GDP","TOT","MLN_USD","A","2004",1421404.855,"E"
"IDN","GDP","TOT","MLN_USD","A","2005",1549429.431,"E"
"IDN","GDP","TOT","MLN_USD","A","2006",1685101.674,"E"
"IDN","GDP","TOT","MLN_USD","A","2007",1840451.613,"E"
"IDN","GDP","TOT","MLN_USD","A","2008",1988552.302,
"IDN","GDP","TOT","MLN_USD","A","2009",2051977.559,
"IDN","GDP","TOT","MLN_USD","A","2010",2057206.51,
"IDN","GDP","TOT","MLN_USD","A","2011",2229511.719,
"IDN","GDP","TOT","MLN_USD","A","2012",2413435.226,
"IDN","GDP","TOT","MLN_USD","A","2013",2535041.373,
"IDN","GDP","TOT","MLN_USD","A","2014",2622251.601,
"IDN","GDP","TOT","MLN_USD","A","2015",2647706.549,
"IDN","GDP","TOT","MLN_USD","A","2016",2744896.64,
"IDN","GDP","TOT","MLN_USD","A","2017",2894125.53,
"IDN","GDP","TOT","MLN_USD","A","2018",3116594.552,
"IDN","GDP","TOT","MLN_USD","A","2019",3331570.511,
"IDN","GDP","TOT","MLN_USD","A","2020",3303238.766,
"IDN","GDP","TOT","MLN_USD","A","2021",3567505.282,
"IDN","GDP","TOT","MLN_USD","A","2022",3969883.308,
"IDN","GDP","TOT","USD_CAP","A","1993",4767.19411,"E"
"IDN","GDP","TOT","USD_CAP","A","1994",5163.947679,"E"
"IDN","GDP","TOT","USD_CAP","A","1995",5626.973464,"E"
"IDN","GDP","TOT","USD_CAP","A","1996",6092.837087,"E"
"IDN","GDP","TOT","USD_CAP","A","1997",6399.757831,"E"
"IDN","GDP","TOT","USD_CAP","A","1998",5544.770687,"E"
"IDN","GDP","TOT","USD_CAP","A","1999",5589.284689,"E"
"IDN","GDP","TOT","USD_CAP","A","2000",5346.208518,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5581.000745,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5834.329978,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",6140.548539,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6523.443419,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",7004.536555,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7503.813828,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",8072.884738,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8591.910163,
"IDN","GDP","TOT","USD_CAP","A","2009",8733.204968,
"IDN","GDP","TOT","USD_CAP","A","2010",8624.923947,
"IDN","GDP","TOT","USD_CAP","A","2011",9213.212405,
"IDN","GDP","TOT","USD_CAP","A","2012",9833.689555,
"IDN","GDP","TOT","USD_CAP","A","2013",10188.331849,
"IDN","GDP","TOT","USD_CAP","A","2014",10398.959732,
"IDN","GDP","TOT","USD_CAP","A","2015",10364.397282,
"IDN","GDP","TOT","USD_CAP","A","2016",10610.141435,
"IDN","GDP","TOT","USD_CAP","A","2017",11050.882373,
"ISR","GDP","TOT","MLN_USD","A","1977",23171.725,"E"
"ISR","GDP","TOT","MLN_USD","A","1978",26179.689,"E"
"ISR","GDP","TOT","MLN_USD","A","1979",30112.479,"E"
"ISR","GDP","TOT","MLN_USD","A","1980",33381.67,"E"
"ISR","GDP","TOT","MLN_USD","A","1981",38491.269,"E"
"ISR","GDP","TOT","MLN_USD","A","1982",41720.56,"E"
"ISR","GDP","TOT","MLN_USD","A","1983",44810.881,"E"
"ISR","GDP","TOT","MLN_USD","A","1984",46860.816,"E"
"ISR","GDP","TOT","MLN_USD","A","1985",50294.337,"E"
"ISR","GDP","TOT","MLN_USD","A","1986",53457.063,"E"
"ISR","GDP","TOT","MLN_USD","A","1987",58690.016,"E"
"ISR","GDP","TOT","MLN_USD","A","1988",62528.392,"E"
"ISR","GDP","TOT","MLN_USD","A","1989",65353.191,"E"
"ISR","GDP","TOT","MLN_USD","A","1990",72759.25,"E"
"ISR","GDP","TOT","MLN_USD","A","1991",81031.364,"E"
"ISR","GDP","TOT","MLN_USD","A","1992",89308.721,"E"
"ISR","GDP","TOT","MLN_USD","A","1993",95189.411,"E"
"ISR","GDP","TOT","MLN_USD","A","1994",104443.617,"E"
"ISR","GDP","TOT","MLN_USD","A","1995",113674.637,
"ISR","GDP","TOT","MLN_USD","A","1996",122619.828,
"ISR","GDP","TOT","MLN_USD","A","1997",129461.853,
"ISR","GDP","TOT","MLN_USD","A","1998",136307.545,
"ISR","GDP","TOT","MLN_USD","A","1999",142834.532,
"ISR","GDP","TOT","MLN_USD","A","2000",161552.004,
"ISR","GDP","TOT","MLN_USD","A","2001",165744.603,
"ISR","GDP","TOT","MLN_USD","A","2002",171113.643,
"ISR","GDP","TOT","MLN_USD","A","2003",164889.278,
"ISR","GDP","TOT","MLN_USD","A","2004",177417.341,
"ISR","GDP","TOT","MLN_USD","A","2005",177584.13,
"ISR","GDP","TOT","MLN_USD","A","2006",185769.275,
"ISR","GDP","TOT","MLN_USD","A","2007",202300.844,
"ISR","GDP","TOT","MLN_USD","A","2008",204609.025,
"ISR","GDP","TOT","MLN_USD","A","2009",208871.517,
"ISR","GDP","TOT","MLN_USD","A","2010",223363.617,
"ISR","GDP","TOT","MLN_USD","A","2011",241995.627,
"ISR","GDP","TOT","MLN_USD","A","2012",255688.728,
"ISR","GDP","TOT","MLN_USD","A","2013",279990.229,
"ISR","GDP","TOT","MLN_USD","A","2014",285416.076,
"ISR","GDP","TOT","MLN_USD","A","2015",300546.18,
"ISR","GDP","TOT","MLN_USD","A","2016",326528.81,
"ISR","GDP","TOT","MLN_USD","A","2017",343723.666,
"ISR","GDP","TOT","MLN_USD","A","2018",357372.009,
"ISR","GDP","TOT","MLN_USD","A","2019",370643.668,
"ISR","GDP","TOT","MLN_USD","A","2020",370624.727,
"ISR","GDP","TOT","MLN_USD","A","2021",412651.502,
"ISR","GDP","TOT","USD_CAP","A","1995",20497.520537,
"ISR","GDP","TOT","USD_CAP","A","1996",21555.834962,
"ISR","GDP","TOT","USD_CAP","A","1997",22187.596651,
"ISR","GDP","TOT","USD_CAP","A","1998",22796.286332,
"ISR","GDP","TOT","USD_CAP","A","1999",23274.799062,
"ISR","GDP","TOT","USD_CAP","A","2000",25627.717291,
"ISR","GDP","TOT","USD_CAP","A","2001",25670.07321,
"ISR","GDP","TOT","USD_CAP","A","2002",25962.204335,
"ISR","GDP","TOT","USD_CAP","A","2003",24559.388462,
"ISR","GDP","TOT","USD_CAP","A","2004",25951.202376,
"ISR","GDP","TOT","USD_CAP","A","2005",25510.654494,
"ISR","GDP","TOT","USD_CAP","A","2006",26207.596905,
"ISR","GDP","TOT","USD_CAP","A","2007",28025.232818,
"ISR","GDP","TOT","USD_CAP","A","2008",27833.891616,
"ISR","GDP","TOT","USD_CAP","A","2009",27916.348722,
"ISR","GDP","TOT","USD_CAP","A","2010",29309.637402,
"ISR","GDP","TOT","USD_CAP","A","2011",31172.65097,
"ISR","GDP","TOT","USD_CAP","A","2012",32336.088557,
"ISR","GDP","TOT","USD_CAP","A","2013",34755.382282,
"ISR","GDP","TOT","USD_CAP","A","2014",34755.764513,
"ISR","GDP","TOT","USD_CAP","A","2015",35877.114973,
"ISR","GDP","TOT","USD_CAP","A","2016",38220.119122,
"ISR","GDP","TOT","USD_CAP","A","2017",39464.353422,
